lr-Adam,step,train_loss,L_comp,L_IC,L_phys,L_obs,L_ae,N_steps,epoch,val_loss
,27944,,,,,,,,404,0.9094213843345642
9.999999999999994e-05,27949,,,,,,,,,
9.999999999999994e-05,27949,,,,,,,,,
9.999999999999994e-05,27949,,,,,,,,,
,27949,0.05083426088094711,0.003437305334955454,0.02929059788584709,0.017446067184209824,0.0006465314654633403,1.3755986401520204e-05,22.0,405,
9.999999999999994e-05,27999,,,,,,,,,
9.999999999999994e-05,27999,,,,,,,,,
9.999999999999994e-05,27999,,,,,,,,,
,27999,0.04194611310958862,0.0006657985504716635,0.024366308003664017,0.016300832852721214,0.0005982519360259175,1.4923971320968121e-05,22.0,405,
,28013,,,,,,,,405,0.908808708190918
9.999999999999994e-05,28049,,,,,,,,,
9.999999999999994e-05,28049,,,,,,,,,
9.999999999999994e-05,28049,,,,,,,,,
,28049,0.06566047668457031,0.020500805228948593,0.022052181884646416,0.022375527769327164,0.0007180469110608101,1.3913209841120988e-05,22.0,406,
,28082,,,,,,,,406,0.9087501168251038
9.999999999999994e-05,28099,,,,,,,,,
9.999999999999994e-05,28099,,,,,,,,,
9.999999999999994e-05,28099,,,,,,,,,
,28099,0.038548119366168976,0.0014695711433887482,0.013740889728069305,0.022632278501987457,0.0006394251249730587,6.595766171813011e-05,22.0,407,
9.999999999999994e-05,28149,,,,,,,,,
9.999999999999994e-05,28149,,,,,,,,,
9.999999999999994e-05,28149,,,,,,,,,
,28149,0.05788258835673332,0.021379508078098297,0.012452859431505203,0.02346421591937542,0.0005493835778906941,3.6622805055230856e-05,22.0,407,
,28151,,,,,,,,407,0.9111390709877014
9.999999999999994e-05,28199,,,,,,,,,
9.999999999999994e-05,28199,,,,,,,,,
9.999999999999994e-05,28199,,,,,,,,,
,28199,0.04528198018670082,0.0004789454978890717,0.026410860940814018,0.017317485064268112,0.0010589922312647104,1.5697032722528093e-05,22.0,408,
,28220,,,,,,,,408,0.9114770293235779
9.999999999999994e-05,28249,,,,,,,,,
9.999999999999994e-05,28249,,,,,,,,,
9.999999999999994e-05,28249,,,,,,,,,
,28249,0.05040285736322403,0.015132253058254719,0.02015015110373497,0.014473842456936836,0.0006318034138530493,1.481250274082413e-05,22.0,409,
,28289,,,,,,,,409,0.9061325192451477
9.999999999999994e-05,28299,,,,,,,,,
9.999999999999994e-05,28299,,,,,,,,,
9.999999999999994e-05,28299,,,,,,,,,
,28299,0.04895033687353134,0.019910644739866257,0.011346105486154556,0.017068546265363693,0.0006099999882280827,1.5037255252536852e-05,22.0,410,
9.999999999999994e-05,28349,,,,,,,,,
9.999999999999994e-05,28349,,,,,,,,,
9.999999999999994e-05,28349,,,,,,,,,
,28349,0.13548880815505981,0.08180306851863861,0.016224073246121407,0.0367688350379467,0.0006786190206184983,1.4211252164386678e-05,22.0,410,
,28358,,,,,,,,410,0.9139146208763123
9.999999999999994e-05,28399,,,,,,,,,
9.999999999999994e-05,28399,,,,,,,,,
9.999999999999994e-05,28399,,,,,,,,,
,28399,0.07229916006326675,0.003965528216212988,0.03343421593308449,0.033907730132341385,0.0009667093399912119,2.4974742700578645e-05,22.0,411,
,28427,,,,,,,,411,0.9036232233047485
9.999999999999994e-05,28449,,,,,,,,,
9.999999999999994e-05,28449,,,,,,,,,
9.999999999999994e-05,28449,,,,,,,,,
,28449,0.06641002744436264,0.015971790999174118,0.028424840420484543,0.021155189722776413,0.000844551541376859,1.3655849215865601e-05,22.0,412,
,28496,,,,,,,,412,0.9081835150718689
9.999999999999994e-05,28499,,,,,,,,,
9.999999999999994e-05,28499,,,,,,,,,
9.999999999999994e-05,28499,,,,,,,,,
,28499,0.03416389599442482,0.00018254382302984595,0.01294700801372528,0.02046871930360794,0.0005509979091584682,1.4628477401856799e-05,22.0,413,
9.999999999999994e-05,28549,,,,,,,,,
9.999999999999994e-05,28549,,,,,,,,,
9.999999999999994e-05,28549,,,,,,,,,
,28549,0.04664362967014313,0.003159111365675926,0.024182073771953583,0.018527429550886154,0.0007603736594319344,1.46439706441015e-05,22.0,413,
,28565,,,,,,,,413,0.9152601361274719
9.999999999999994e-05,28599,,,,,,,,,
9.999999999999994e-05,28599,,,,,,,,,
9.999999999999994e-05,28599,,,,,,,,,
,28599,0.05194007232785225,0.00604091864079237,0.027627812698483467,0.017633985728025436,0.0006237953202798963,1.3560816114477348e-05,22.0,414,
,28634,,,,,,,,414,0.9189802408218384
9.999999999999994e-05,28649,,,,,,,,,
9.999999999999994e-05,28649,,,,,,,,,
9.999999999999994e-05,28649,,,,,,,,,
,28649,0.04902227967977524,0.0001494913303758949,0.028713921085000038,0.019168918952345848,0.0009753693011589348,1.4577853107766714e-05,22.0,415,
9.999999999999994e-05,28699,,,,,,,,,
9.999999999999994e-05,28699,,,,,,,,,
9.999999999999994e-05,28699,,,,,,,,,
,28699,0.04695451259613037,0.0008772512665018439,0.025405574589967728,0.020133614540100098,0.0005245804786682129,1.3494606719177682e-05,22.0,415,
,28703,,,,,,,,415,0.9076744318008423
9.999999999999994e-05,28749,,,,,,,,,
9.999999999999994e-05,28749,,,,,,,,,
9.999999999999994e-05,28749,,,,,,,,,
,28749,0.03137371316552162,0.0001502835366409272,0.013118618167936802,0.01724136993288994,0.0008492028573527932,1.4238571566238534e-05,22.0,416,
,28772,,,,,,,,416,0.9007518887519836
9.999999999999994e-05,28799,,,,,,,,,
9.999999999999994e-05,28799,,,,,,,,,
9.999999999999994e-05,28799,,,,,,,,,
,28799,0.05643165856599808,0.00482923211529851,0.02449282631278038,0.026478128507733345,0.0006179597112350166,1.3516567378246691e-05,22.0,417,
,28841,,,,,,,,417,0.9014119505882263
9.999999999999994e-05,28849,,,,,,,,,
9.999999999999994e-05,28849,,,,,,,,,
9.999999999999994e-05,28849,,,,,,,,,
,28849,0.03189165145158768,0.0004539511282928288,0.01200538594275713,0.018707523122429848,0.0007112176972441375,1.357573546556523e-05,22.0,418,
9.999999999999994e-05,28899,,,,,,,,,
9.999999999999994e-05,28899,,,,,,,,,
9.999999999999994e-05,28899,,,,,,,,,
,28899,0.06803376972675323,0.020065370947122574,0.028515398502349854,0.018914636224508286,0.0005244827480055392,1.38791019708151e-05,22.0,418,
,28910,,,,,,,,418,0.9082612991333008
9.999999999999994e-05,28949,,,,,,,,,
9.999999999999994e-05,28949,,,,,,,,,
9.999999999999994e-05,28949,,,,,,,,,
,28949,0.03857351094484329,0.0017614641692489386,0.015007248148322105,0.02107635699212551,0.0007136234198696911,1.481855633755913e-05,22.0,419,
,28979,,,,,,,,419,0.9140956997871399
9.999999999999994e-05,28999,,,,,,,,,
9.999999999999994e-05,28999,,,,,,,,,
9.999999999999994e-05,28999,,,,,,,,,
,28999,0.04688988998532295,0.0021800559479743242,0.024182718247175217,0.019925029948353767,0.0005869471933692694,1.5141361473069992e-05,22.0,420,
,29048,,,,,,,,420,0.9073162078857422
9.999999999999994e-05,29049,,,,,,,,,
9.999999999999994e-05,29049,,,,,,,,,
9.999999999999994e-05,29049,,,,,,,,,
,29049,0.057049624621868134,0.014060785993933678,0.02644866704940796,0.015702752396464348,0.0007263772422447801,0.00011104146688012406,22.0,421,
9.999999999999994e-05,29099,,,,,,,,,
9.999999999999994e-05,29099,,,,,,,,,
9.999999999999994e-05,29099,,,,,,,,,
,29099,0.050508785992860794,0.01959364116191864,0.013026908971369267,0.01721835322678089,0.000642567640170455,2.7316445994074456e-05,22.0,421,
,29117,,,,,,,,421,0.9073925614356995
9.999999999999994e-05,29149,,,,,,,,,
9.999999999999994e-05,29149,,,,,,,,,
9.999999999999994e-05,29149,,,,,,,,,
,29149,0.057861216366291046,0.017860624939203262,0.02335338667035103,0.01592838764190674,0.0006924803601577878,2.6339503165218048e-05,22.0,422,
,29186,,,,,,,,422,0.9077597260475159
9.999999999999994e-05,29199,,,,,,,,,
9.999999999999994e-05,29199,,,,,,,,,
9.999999999999994e-05,29199,,,,,,,,,
,29199,0.03680408000946045,0.00011197755520697683,0.021708715707063675,0.014053652063012123,0.000893149699550122,3.658482455648482e-05,22.0,423,
9.999999999999994e-05,29249,,,,,,,,,
9.999999999999994e-05,29249,,,,,,,,,
9.999999999999994e-05,29249,,,,,,,,,
,29249,0.04234352707862854,0.000107689353171736,0.026932252570986748,0.014349237084388733,0.0009365567239001393,1.7793476217775606e-05,22.0,423,
,29255,,,,,,,,423,0.9070529341697693
9.999999999999994e-05,29299,,,,,,,,,
9.999999999999994e-05,29299,,,,,,,,,
9.999999999999994e-05,29299,,,,,,,,,
,29299,0.0597386471927166,0.016779229044914246,0.02501574717462063,0.01736639067530632,0.0005633516702800989,1.3924773156759329e-05,22.0,424,
,29324,,,,,,,,424,0.8912189602851868
9.999999999999994e-05,29349,,,,,,,,,
9.999999999999994e-05,29349,,,,,,,,,
9.999999999999994e-05,29349,,,,,,,,,
,29349,0.06746569275856018,0.03120337426662445,0.013675374910235405,0.021896151825785637,0.0006759028765372932,1.488811813032953e-05,22.0,425,
,29393,,,,,,,,425,0.9159581661224365
9.999999999999994e-05,29399,,,,,,,,,
9.999999999999994e-05,29399,,,,,,,,,
9.999999999999994e-05,29399,,,,,,,,,
,29399,0.0804496631026268,0.025509493425488472,0.03438985347747803,0.019923264160752296,0.0006143258651718497,1.2733186849800404e-05,22.0,426,
9.999999999999994e-05,29449,,,,,,,,,
9.999999999999994e-05,29449,,,,,,,,,
9.999999999999994e-05,29449,,,,,,,,,
,29449,0.07607534527778625,0.024408187717199326,0.03042709454894066,0.02056245692074299,0.000664008257444948,1.3596853023045696e-05,22.0,426,
,29462,,,,,,,,426,0.9013493061065674
9.999999999999994e-05,29499,,,,,,,,,
9.999999999999994e-05,29499,,,,,,,,,
9.999999999999994e-05,29499,,,,,,,,,
,29499,0.0444830097258091,0.0001229119807248935,0.026699058711528778,0.01693432778120041,0.0007135315099731088,1.318026079388801e-05,22.0,427,
,29531,,,,,,,,427,0.9008145928382874
9.999999999999994e-05,29549,,,,,,,,,
9.999999999999994e-05,29549,,,,,,,,,
9.999999999999994e-05,29549,,,,,,,,,
,29549,0.04569607228040695,0.00011384901881683618,0.028094517067074776,0.01692628301680088,0.0005477034137584269,1.3721032701141667e-05,22.0,428,
9.999999999999994e-05,29599,,,,,,,,,
9.999999999999994e-05,29599,,,,,,,,,
9.999999999999994e-05,29599,,,,,,,,,
,29599,0.06887117773294449,0.017206404358148575,0.02682572789490223,0.024207981303334236,0.0006170358974486589,1.403229089191882e-05,22.0,428,
,29600,,,,,,,,428,0.9010483026504517
9.999999999999994e-05,29649,,,,,,,,,
9.999999999999994e-05,29649,,,,,,,,,
9.999999999999994e-05,29649,,,,,,,,,
,29649,0.03301277384161949,0.0022766077890992165,0.012709535658359528,0.01739252172410488,0.0006200654897838831,1.4041367649042513e-05,22.0,429,
,29669,,,,,,,,429,0.9079006314277649
9.999999999999994e-05,29699,,,,,,,,,
9.999999999999994e-05,29699,,,,,,,,,
9.999999999999994e-05,29699,,,,,,,,,
,29699,0.05420130863785744,0.0005488992901518941,0.0337347686290741,0.019242331385612488,0.0006619003252126276,1.3407980986812618e-05,22.0,430,
,29738,,,,,,,,430,0.9101476669311523
9.999999999999994e-05,29749,,,,,,,,,
9.999999999999994e-05,29749,,,,,,,,,
9.999999999999994e-05,29749,,,,,,,,,
,29749,0.07670570909976959,0.018654033541679382,0.03875463455915451,0.018702594563364983,0.0005812299787066877,1.3214942555350717e-05,22.0,431,
9.999999999999994e-05,29799,,,,,,,,,
9.999999999999994e-05,29799,,,,,,,,,
9.999999999999994e-05,29799,,,,,,,,,
,29799,0.07701525092124939,0.02179233729839325,0.023743536323308945,0.030394533649086952,0.0010717085096985102,1.3135295375832357e-05,22.0,431,
,29807,,,,,,,,431,0.9039434790611267
9.999999999999994e-05,29849,,,,,,,,,
9.999999999999994e-05,29849,,,,,,,,,
9.999999999999994e-05,29849,,,,,,,,,
,29849,0.030755246058106422,0.0009820428676903248,0.012687774375081062,0.01659350097179413,0.0004781178431585431,1.3809924894303549e-05,22.0,432,
,29876,,,,,,,,432,0.9006629586219788
9.999999999999994e-05,29899,,,,,,,,,
9.999999999999994e-05,29899,,,,,,,,,
9.999999999999994e-05,29899,,,,,,,,,
,29899,0.049214672297239304,0.0003610346175264567,0.02484019473195076,0.023355737328529358,0.0006448954809457064,1.2807766324840486e-05,22.0,433,
,29945,,,,,,,,433,0.9065578579902649
9.999999999999994e-05,29949,,,,,,,,,
9.999999999999994e-05,29949,,,,,,,,,
9.999999999999994e-05,29949,,,,,,,,,
,29949,0.04061059653759003,0.00011825219553429633,0.021913524717092514,0.017838384956121445,0.0007272642687894404,1.3167489669285715e-05,22.0,434,
9.999999999999994e-05,29999,,,,,,,,,
9.999999999999994e-05,29999,,,,,,,,,
9.999999999999994e-05,29999,,,,,,,,,
,29999,0.07298825681209564,0.018887829035520554,0.028171628713607788,0.025189954787492752,0.0007260070997290313,1.2836479072575457e-05,22.0,434,
,30014,,,,,,,,434,0.9191968441009521
9.999999999999994e-05,30049,,,,,,,,,
9.999999999999994e-05,30049,,,,,,,,,
9.999999999999994e-05,30049,,,,,,,,,
,30049,0.04973689094185829,0.002971834968775511,0.025460904464125633,0.020550228655338287,0.0007374182459898293,1.650310332479421e-05,22.0,435,
,30083,,,,,,,,435,0.9041569232940674
9.999999999999994e-05,30099,,,,,,,,,
9.999999999999994e-05,30099,,,,,,,,,
9.999999999999994e-05,30099,,,,,,,,,
,30099,0.046683479100465775,0.0010491106659173965,0.024856071919202805,0.020232271403074265,0.00046931032557040453,7.67135716159828e-05,22.0,436,
9.999999999999994e-05,30149,,,,,,,,,
9.999999999999994e-05,30149,,,,,,,,,
9.999999999999994e-05,30149,,,,,,,,,
,30149,0.09575101733207703,0.03827837482094765,0.02336031012237072,0.03341244161128998,0.0006833750521764159,1.6520300050615333e-05,22.0,436,
,30152,,,,,,,,436,0.9131877422332764
9.999999999999994e-05,30199,,,,,,,,,
9.999999999999994e-05,30199,,,,,,,,,
9.999999999999994e-05,30199,,,,,,,,,
,30199,0.05231532081961632,0.019226089119911194,0.013761123642325401,0.01868923380970955,0.0006254179170355201,1.3454482541419566e-05,22.0,437,
,30221,,,,,,,,437,0.9097251296043396
9.999999999999994e-05,30249,,,,,,,,,
9.999999999999994e-05,30249,,,,,,,,,
9.999999999999994e-05,30249,,,,,,,,,
,30249,0.04467666521668434,0.0014009529259055853,0.023062117397785187,0.019544441252946854,0.0006548163946717978,1.434004389011534e-05,22.0,438,
,30290,,,,,,,,438,0.9017621874809265
9.999999999999994e-05,30299,,,,,,,,,
9.999999999999994e-05,30299,,,,,,,,,
9.999999999999994e-05,30299,,,,,,,,,
,30299,0.04343246668577194,0.0006078515434637666,0.02118682861328125,0.02095014601945877,0.0006727840518578887,1.4856731468171347e-05,22.0,439,
9.999999999999994e-05,30349,,,,,,,,,
9.999999999999994e-05,30349,,,,,,,,,
9.999999999999994e-05,30349,,,,,,,,,
,30349,0.04332028701901436,0.0030548495706170797,0.02259216457605362,0.01716502755880356,0.000494678970426321,1.3566556845034938e-05,22.0,439,
,30359,,,,,,,,439,0.9114730954170227
9.999999999999994e-05,30399,,,,,,,,,
9.999999999999994e-05,30399,,,,,,,,,
9.999999999999994e-05,30399,,,,,,,,,
,30399,0.042653877288103104,0.0009628222323954105,0.02425581030547619,0.016768746078014374,0.0006541024777106941,1.2397958016663324e-05,22.0,440,
,30428,,,,,,,,440,0.902821958065033
9.999999999999994e-05,30449,,,,,,,,,
9.999999999999994e-05,30449,,,,,,,,,
9.999999999999994e-05,30449,,,,,,,,,
,30449,0.04711730778217316,0.0002524426090531051,0.023624030873179436,0.02262655273079872,0.0006013722158968449,1.2909534234495368e-05,22.0,441,
,30497,,,,,,,,441,0.9012320041656494
9.999999999999994e-05,30499,,,,,,,,,
9.999999999999994e-05,30499,,,,,,,,,
9.999999999999994e-05,30499,,,,,,,,,
,30499,0.03383846953511238,0.0034844111651182175,0.01591997593641281,0.013112487271428108,0.0013096564216539264,1.19384603749495e-05,22.0,442,
9.999999999999994e-05,30549,,,,,,,,,
9.999999999999994e-05,30549,,,,,,,,,
9.999999999999994e-05,30549,,,,,,,,,
,30549,0.041553396731615067,0.0012342841364443302,0.02396364137530327,0.015806855633854866,0.0005358977359719574,1.2719365258817561e-05,22.0,442,
,30566,,,,,,,,442,0.9045692086219788
9.999999999999994e-05,30599,,,,,,,,,
9.999999999999994e-05,30599,,,,,,,,,
9.999999999999994e-05,30599,,,,,,,,,
,30599,0.06418371200561523,0.02297299914062023,0.02255978435277939,0.018058542162179947,0.0005786237306892872,1.3750302969128825e-05,22.0,443,
,30635,,,,,,,,443,0.9093767404556274
9.999999999999994e-05,30649,,,,,,,,,
9.999999999999994e-05,30649,,,,,,,,,
9.999999999999994e-05,30649,,,,,,,,,
,30649,0.07073140889406204,0.0232150349766016,0.022323640063405037,0.024539487436413765,0.0006402714643627405,1.29693653434515e-05,22.0,444,
9.999999999999994e-05,30699,,,,,,,,,
9.999999999999994e-05,30699,,,,,,,,,
9.999999999999994e-05,30699,,,,,,,,,
,30699,0.043355002999305725,0.004663202445954084,0.022421076893806458,0.015636522322893143,0.0006213018205016851,1.2898922250315081e-05,22.0,444,
,30704,,,,,,,,444,0.9140716791152954
9.999999999999994e-05,30749,,,,,,,,,
9.999999999999994e-05,30749,,,,,,,,,
9.999999999999994e-05,30749,,,,,,,,,
,30749,0.048513807356357574,0.00011998710397165269,0.025248099118471146,0.022193018347024918,0.0009397072717547417,1.299217819905607e-05,23.0,445,
,30773,,,,,,,,445,0.9038342833518982
9.999999999999994e-05,30799,,,,,,,,,
9.999999999999994e-05,30799,,,,,,,,,
9.999999999999994e-05,30799,,,,,,,,,
,30799,0.04413958638906479,0.0002890568575821817,0.025887753814458847,0.017375778406858444,0.0005742807406932116,1.271919063583482e-05,23.0,446,
,30842,,,,,,,,446,0.9044615030288696
9.999999999999994e-05,30849,,,,,,,,,
9.999999999999994e-05,30849,,,,,,,,,
9.999999999999994e-05,30849,,,,,,,,,
,30849,0.057195670902729034,0.0016338025452569127,0.03379073739051819,0.021100837737321854,0.0006580358603969216,1.2256069567229133e-05,23.0,447,
9.999999999999994e-05,30899,,,,,,,,,
9.999999999999994e-05,30899,,,,,,,,,
9.999999999999994e-05,30899,,,,,,,,,
,30899,0.04179267957806587,0.001378218992613256,0.022369414567947388,0.017518961802124977,0.0004994949558749795,2.6587362299324013e-05,23.0,447,
,30911,,,,,,,,447,0.9070775508880615
9.999999999999994e-05,30949,,,,,,,,,
9.999999999999994e-05,30949,,,,,,,,,
9.999999999999994e-05,30949,,,,,,,,,
,30949,0.05955587327480316,0.016767894849181175,0.02505117654800415,0.01709531806409359,0.000614408403635025,2.7071635486208834e-05,23.0,448,
,30980,,,,,,,,448,0.9002462029457092
9.999999999999994e-05,30999,,,,,,,,,
9.999999999999994e-05,30999,,,,,,,,,
9.999999999999994e-05,30999,,,,,,,,,
,30999,0.057013191282749176,0.016339575871825218,0.022121962159872055,0.018031319603323936,0.0005054661887697875,1.4866923265799414e-05,23.0,449,
9.999999999999994e-05,31049,,,,,,,,,
9.999999999999994e-05,31049,,,,,,,,,
9.999999999999994e-05,31049,,,,,,,,,
,31049,0.04963470250368118,0.01423499546945095,0.017221536487340927,0.017587509006261826,0.0005778451450169086,1.2819739822589327e-05,23.0,449,
,31049,,,,,,,,449,0.9019193649291992
9.999999999999994e-05,31099,,,,,,,,,
9.999999999999994e-05,31099,,,,,,,,,
9.999999999999994e-05,31099,,,,,,,,,
,31099,0.04716970771551132,0.0016248328611254692,0.026580996811389923,0.018297595903277397,0.0006533019477501512,1.2981367945030797e-05,23.0,450,
,31118,,,,,,,,450,0.9001165628433228
9.999999999999994e-05,31149,,,,,,,,,
9.999999999999994e-05,31149,,,,,,,,,
9.999999999999994e-05,31149,,,,,,,,,
,31149,0.04410445690155029,0.0006177292671054602,0.024134188890457153,0.018647290766239166,0.000693214125931263,1.2037432497891132e-05,23.0,451,
,31187,,,,,,,,451,0.903540849685669
9.999999999999994e-05,31199,,,,,,,,,
9.999999999999994e-05,31199,,,,,,,,,
9.999999999999994e-05,31199,,,,,,,,,
,31199,0.05187777429819107,0.0005581099539995193,0.032581083476543427,0.018253322690725327,0.00047271547373384237,1.2542899639811367e-05,23.0,452,
9.999999999999994e-05,31249,,,,,,,,,
9.999999999999994e-05,31249,,,,,,,,,
9.999999999999994e-05,31249,,,,,,,,,
,31249,0.03976718708872795,0.0006749071762897074,0.0231645405292511,0.015345784835517406,0.0005692148115485907,1.2742309081659187e-05,23.0,452,
,31256,,,,,,,,452,0.9007920622825623
9.999999999999994e-05,31299,,,,,,,,,
9.999999999999994e-05,31299,,,,,,,,,
9.999999999999994e-05,31299,,,,,,,,,
,31299,0.06768297404050827,0.023217499256134033,0.023947209119796753,0.019908400252461433,0.0005973379011265934,1.2534353118098807e-05,23.0,453,
,31325,,,,,,,,453,0.9081991314888
9.999999999999994e-05,31349,,,,,,,,,
9.999999999999994e-05,31349,,,,,,,,,
9.999999999999994e-05,31349,,,,,,,,,
,31349,0.04299209639430046,0.00010634442878654227,0.02453729137778282,0.017777850851416588,0.0005578362615779042,1.2773428352375049e-05,23.0,454,
,31394,,,,,,,,454,0.9091867208480835
9.999999999999994e-05,31399,,,,,,,,,
9.999999999999994e-05,31399,,,,,,,,,
9.999999999999994e-05,31399,,,,,,,,,
,31399,0.0402507521212101,0.0001229180779773742,0.023725636303424835,0.01592985913157463,0.0004600945394486189,1.2244398021721281e-05,23.0,455,
9.999999999999994e-05,31449,,,,,,,,,
9.999999999999994e-05,31449,,,,,,,,,
9.999999999999994e-05,31449,,,,,,,,,
,31449,0.05992896854877472,0.01667463406920433,0.02583378553390503,0.01681215688586235,0.0005959563422948122,1.243383940163767e-05,23.0,455,
,31463,,,,,,,,455,0.9078808426856995
9.999999999999994e-05,31499,,,,,,,,,
9.999999999999994e-05,31499,,,,,,,,,
9.999999999999994e-05,31499,,,,,,,,,
,31499,0.04213602468371391,0.0001844503276515752,0.024371309205889702,0.01714453473687172,0.0004234390798956156,1.2290204722376075e-05,23.0,456,
,31532,,,,,,,,456,0.9107251763343811
9.999999999999994e-05,31549,,,,,,,,,
9.999999999999994e-05,31549,,,,,,,,,
9.999999999999994e-05,31549,,,,,,,,,
,31549,0.05206971615552902,0.01258794218301773,0.024325422942638397,0.014482279308140278,0.0006617908366024494,1.2280464943614788e-05,23.0,457,
9.999999999999994e-05,31599,,,,,,,,,
9.999999999999994e-05,31599,,,,,,,,,
9.999999999999994e-05,31599,,,,,,,,,
,31599,0.06553623825311661,0.022185876965522766,0.024831516668200493,0.017946757376194,0.0005601982120424509,1.1885405001521576e-05,23.0,457,
,31601,,,,,,,,457,0.8999369144439697
9.999999999999994e-05,31649,,,,,,,,,
9.999999999999994e-05,31649,,,,,,,,,
9.999999999999994e-05,31649,,,,,,,,,
,31649,0.03543880954384804,8.298632019432262e-05,0.01795230805873871,0.016918526962399483,0.0004733450768981129,1.1640053344308399e-05,23.0,458,
,31670,,,,,,,,458,0.9044467806816101
9.999999999999994e-05,31699,,,,,,,,,
9.999999999999994e-05,31699,,,,,,,,,
9.999999999999994e-05,31699,,,,,,,,,
,31699,0.059935037046670914,0.017601877450942993,0.02035781368613243,0.021477438509464264,0.00048638100270181894,1.1524777619342785e-05,23.0,459,
,31739,,,,,,,,459,0.9118866324424744
9.999999999999994e-05,31749,,,,,,,,,
9.999999999999994e-05,31749,,,,,,,,,
9.999999999999994e-05,31749,,,,,,,,,
,31749,0.0390869565308094,9.542546467855573e-05,0.020029325038194656,0.018109330907464027,0.0005674837157130241,0.0002853892801795155,23.0,460,
9.999999999999994e-05,31799,,,,,,,,,
9.999999999999994e-05,31799,,,,,,,,,
9.999999999999994e-05,31799,,,,,,,,,
,31799,0.03766626492142677,0.00010531870793784037,0.02198682352900505,0.014626790769398212,0.0009336149087175727,1.3716664398089051e-05,23.0,460,
,31808,,,,,,,,460,0.9036626219749451
9.999999999999994e-05,31849,,,,,,,,,
9.999999999999994e-05,31849,,,,,,,,,
9.999999999999994e-05,31849,,,,,,,,,
,31849,0.07677976787090302,0.028777271509170532,0.02477393113076687,0.022673923522233963,0.0005422077956609428,1.2431279174052179e-05,23.0,461,
,31877,,,,,,,,461,0.9107781052589417
9.999999999999994e-05,31899,,,,,,,,,
9.999999999999994e-05,31899,,,,,,,,,
9.999999999999994e-05,31899,,,,,,,,,
,31899,0.06846804171800613,0.019969966262578964,0.024677321314811707,0.023257389664649963,0.000551195815205574,1.216518649016507e-05,23.0,462,
,31946,,,,,,,,462,0.9047853350639343
9.999999999999994e-05,31949,,,,,,,,,
9.999999999999994e-05,31949,,,,,,,,,
9.999999999999994e-05,31949,,,,,,,,,
,31949,0.06726206839084625,0.016100283712148666,0.03592279553413391,0.014508363790810108,0.0007193092606030405,1.1317461030557752e-05,23.0,463,
9.999999999999994e-05,31999,,,,,,,,,
9.999999999999994e-05,31999,,,,,,,,,
9.999999999999994e-05,31999,,,,,,,,,
,31999,0.05156783387064934,0.0001498377532698214,0.022816691547632217,0.027690444141626358,0.0008992754737846553,1.1587265362322796e-05,23.0,463,
,32015,,,,,,,,463,0.905289888381958
9.999999999999994e-05,32049,,,,,,,,,
9.999999999999994e-05,32049,,,,,,,,,
9.999999999999994e-05,32049,,,,,,,,,
,32049,0.041450951248407364,0.0010907697724178433,0.01977701485157013,0.01993940770626068,0.0006318655796349049,1.1890649147971999e-05,23.0,464,
,32084,,,,,,,,464,0.8976585865020752
9.999999999999994e-05,32099,,,,,,,,,
9.999999999999994e-05,32099,,,,,,,,,
9.999999999999994e-05,32099,,,,,,,,,
,32099,0.04018044099211693,0.0025140992365777493,0.02248295024037361,0.014699552208185196,0.0004718813579529524,1.19558508231421e-05,23.0,465,
9.999999999999994e-05,32149,,,,,,,,,
9.999999999999994e-05,32149,,,,,,,,,
9.999999999999994e-05,32149,,,,,,,,,
,32149,0.07108759880065918,0.028375551104545593,0.01956389844417572,0.022324329242110252,0.0008134149247780442,1.0399377970315982e-05,23.0,465,
,32153,,,,,,,,465,0.9086788296699524
9.999999999999994e-05,32199,,,,,,,,,
9.999999999999994e-05,32199,,,,,,,,,
9.999999999999994e-05,32199,,,,,,,,,
,32199,0.036529120057821274,8.018665539566427e-05,0.01836594194173813,0.017553094774484634,0.0005185397458262742,1.1358813935657963e-05,23.0,466,
,32222,,,,,,,,466,0.9042357802391052
9.999999999999994e-05,32249,,,,,,,,,
9.999999999999994e-05,32249,,,,,,,,,
9.999999999999994e-05,32249,,,,,,,,,
,32249,0.045766547322273254,0.01342243142426014,0.017410455271601677,0.01429787278175354,0.0006242720410227776,1.151525339082582e-05,23.0,467,
,32291,,,,,,,,467,0.9044976830482483
9.999999999999994e-05,32299,,,,,,,,,
9.999999999999994e-05,32299,,,,,,,,,
9.999999999999994e-05,32299,,,,,,,,,
,32299,0.05983567610383034,0.00025594583712518215,0.03992036357522011,0.019080867990851402,0.0005668329540640116,1.1665476449707057e-05,23.0,468,
9.999999999999994e-05,32349,,,,,,,,,
9.999999999999994e-05,32349,,,,,,,,,
9.999999999999994e-05,32349,,,,,,,,,
,32349,0.051405008882284164,0.0027374806813895702,0.025953233242034912,0.022086534649133682,0.0006153041031211615,1.2455531759769656e-05,23.0,468,
,32360,,,,,,,,468,0.9016187191009521
9.999999999999994e-05,32399,,,,,,,,,
9.999999999999994e-05,32399,,,,,,,,,
9.999999999999994e-05,32399,,,,,,,,,
,32399,0.05564401298761368,0.014373683370649815,0.024188509210944176,0.01650821790099144,0.0005619017174467444,1.1699635251716245e-05,23.0,469,
,32429,,,,,,,,469,0.903679609298706
9.999999999999994e-05,32449,,,,,,,,,
9.999999999999994e-05,32449,,,,,,,,,
