lr-Adam,step,train_loss,L_comp,L_IC,L_phys,L_obs,L_ae,N_steps,epoch,val_loss
,67749,0.002428090665489435,0.0002321877982467413,0.0016415753634646535,0.0003066581557504833,0.0002465726574882865,1.0966786021526786e-06,36.0,954,
9.999999999999994e-05,67799,,,,,,,,,
9.999999999999994e-05,67799,,,,,,,,,
9.999999999999994e-05,67799,,,,,,,,,
,67799,0.0014845016412436962,0.0003036344423890114,0.0008739533368498087,0.00017615544493310153,0.00013010750990360975,6.508583396680478e-07,36.0,954,
,67804,,,,,,,,954,0.027290863916277885
9.999999999999994e-05,67849,,,,,,,,,
9.999999999999994e-05,67849,,,,,,,,,
9.999999999999994e-05,67849,,,,,,,,,
,67849,0.001508258399553597,0.00021540027228184044,0.0010484778322279453,0.00013726951146963984,0.00010628978634485975,8.210546411646646e-07,36.0,955,
,67875,,,,,,,,955,0.027722351253032684
9.999999999999994e-05,67899,,,,,,,,,
9.999999999999994e-05,67899,,,,,,,,,
9.999999999999994e-05,67899,,,,,,,,,
,67899,0.0021205951925367117,8.51234799483791e-05,0.001706897048279643,0.00019946899556089193,0.00012839950795751065,7.061921678541694e-07,36.0,956,
,67946,,,,,,,,956,0.02788509987294674
9.999999999999994e-05,67949,,,,,,,,,
9.999999999999994e-05,67949,,,,,,,,,
9.999999999999994e-05,67949,,,,,,,,,
,67949,0.0017297266749665141,0.00017025318811647594,0.0011148613411933184,0.00023071561008691788,0.0002132512890966609,6.451368221860321e-07,36.0,957,
9.999999999999994e-05,67999,,,,,,,,,
9.999999999999994e-05,67999,,,,,,,,,
9.999999999999994e-05,67999,,,,,,,,,
,67999,0.0024100840091705322,1.5509835066040978e-05,0.0018291892483830452,0.000327977177221328,0.0002365385153098032,8.694444773027499e-07,36.0,957,
,68017,,,,,,,,957,0.027438702061772346
9.999999999999994e-05,68049,,,,,,,,,
9.999999999999994e-05,68049,,,,,,,,,
9.999999999999994e-05,68049,,,,,,,,,
,68049,0.0020705207716673613,0.00022818788420408964,0.0013405762147158384,0.0002683129860088229,0.00023217391571961343,1.2698094451479847e-06,36.0,958,
,68088,,,,,,,,958,0.028081761673092842
9.999999999999994e-05,68099,,,,,,,,,
9.999999999999994e-05,68099,,,,,,,,,
9.999999999999994e-05,68099,,,,,,,,,
,68099,0.0023398890625685453,1.9738987248274498e-05,0.0017276647267863154,0.0003540055186022073,0.00023732727277092636,1.1525235095177777e-06,36.0,959,
9.999999999999994e-05,68149,,,,,,,,,
9.999999999999994e-05,68149,,,,,,,,,
9.999999999999994e-05,68149,,,,,,,,,
,68149,0.0016762343002483249,0.00030532601522281766,0.0008036855724640191,0.00032202876172959805,0.00024409516481682658,1.0988311487380997e-06,36.0,959,
,68159,,,,,,,,959,0.02782910130918026
9.999999999999994e-05,68199,,,,,,,,,
9.999999999999994e-05,68199,,,,,,,,,
9.999999999999994e-05,68199,,,,,,,,,
,68199,0.002651133807376027,0.0010828649392351508,0.0009060402517206967,0.0003714475024025887,0.0002852552861440927,5.5256673476833384e-06,36.0,960,
,68230,,,,,,,,960,0.02746434696018696
9.999999999999994e-05,68249,,,,,,,,,
9.999999999999994e-05,68249,,,,,,,,,
9.999999999999994e-05,68249,,,,,,,,,
,68249,0.005578868091106415,0.00031138607300817966,0.0019568074494600296,0.00022306738537736237,0.00015177477325778455,0.0029358321335166693,36.0,961,
9.999999999999994e-05,68299,,,,,,,,,
9.999999999999994e-05,68299,,,,,,,,,
9.999999999999994e-05,68299,,,,,,,,,
,68299,0.0014895509229972959,0.0001920055947266519,0.0009336380171589553,0.00022106256801635027,0.00013627417501993477,6.570584901055554e-06,36.0,961,
,68301,,,,,,,,961,0.027460508048534393
9.999999999999994e-05,68349,,,,,,,,,
9.999999999999994e-05,68349,,,,,,,,,
9.999999999999994e-05,68349,,,,,,,,,
,68349,0.0018435621168464422,0.00020411127479746938,0.00128158216830343,0.00020987921743653715,0.00014667441428173333,1.3149621054253657e-06,36.0,962,
,68372,,,,,,,,962,0.026592141017317772
9.999999999999994e-05,68399,,,,,,,,,
9.999999999999994e-05,68399,,,,,,,,,
9.999999999999994e-05,68399,,,,,,,,,
,68399,0.002428285079076886,0.0002092652430292219,0.0016758616548031569,0.0003069787344429642,0.0002353662421228364,8.133120559250528e-07,36.0,963,
,68443,,,,,,,,963,0.029716480523347855
9.999999999999994e-05,68449,,,,,,,,,
9.999999999999994e-05,68449,,,,,,,,,
9.999999999999994e-05,68449,,,,,,,,,
,68449,0.002987869083881378,0.0002866112918127328,0.0019983453676104546,0.00037627684650942683,0.0003260482335463166,5.872329325029568e-07,36.0,964,
9.999999999999994e-05,68499,,,,,,,,,
9.999999999999994e-05,68499,,,,,,,,,
9.999999999999994e-05,68499,,,,,,,,,
,68499,0.00290155247785151,0.0003224569372832775,0.0017587443580850959,0.0004388734232634306,0.000380809826310724,6.678444037788722e-07,36.0,964,
,68514,,,,,,,,964,0.026939377188682556
9.999999999999994e-05,68549,,,,,,,,,
9.999999999999994e-05,68549,,,,,,,,,
9.999999999999994e-05,68549,,,,,,,,,
,68549,0.0015883826417848468,0.00017548805044498295,0.0010103281820192933,0.0002626116038300097,0.00013927144755143672,6.833212182755233e-07,36.0,965,
,68585,,,,,,,,965,0.02719634398818016
9.999999999999994e-05,68599,,,,,,,,,
9.999999999999994e-05,68599,,,,,,,,,
9.999999999999994e-05,68599,,,,,,,,,
,68599,0.003249529516324401,0.0002781899820547551,0.0022685956209897995,0.00040440174052491784,0.0002975133538711816,8.288355388685886e-07,36.0,966,
9.999999999999994e-05,68649,,,,,,,,,
9.999999999999994e-05,68649,,,,,,,,,
9.999999999999994e-05,68649,,,,,,,,,
,68649,0.002706104191020131,0.000908276648260653,0.0011764741502702236,0.0003498954465612769,0.0002706464729271829,8.114645879686577e-07,36.0,966,
,68656,,,,,,,,966,0.027435341849923134
9.999999999999994e-05,68699,,,,,,,,,
9.999999999999994e-05,68699,,,,,,,,,
9.999999999999994e-05,68699,,,,,,,,,
,68699,0.002205725759267807,0.000230709309107624,0.0016104942187666893,0.00018398200336378068,0.00017994664085563272,5.935257263445237e-07,36.0,967,
,68727,,,,,,,,967,0.02702808752655983
9.999999999999994e-05,68749,,,,,,,,,
9.999999999999994e-05,68749,,,,,,,,,
9.999999999999994e-05,68749,,,,,,,,,
,68749,0.0011129641206935048,7.921821088530123e-05,0.0006226120167411864,0.00024649265105836093,0.00016381188470404595,8.293191058328375e-07,36.0,968,
,68798,,,,,,,,968,0.027288313955068588
9.999999999999994e-05,68799,,,,,,,,,
9.999999999999994e-05,68799,,,,,,,,,
9.999999999999994e-05,68799,,,,,,,,,
,68799,0.0016095263417810202,1.8156260921387002e-05,0.001067986711859703,0.0003025506157428026,0.00022000199533067644,8.307122811856971e-07,36.0,969,
9.999999999999994e-05,68849,,,,,,,,,
9.999999999999994e-05,68849,,,,,,,,,
9.999999999999994e-05,68849,,,,,,,,,
,68849,0.001735296449624002,1.7230006051249802e-05,0.0013495695311576128,0.00020358641631901264,0.00016435168799944222,5.588363478636893e-07,36.0,969,
,68869,,,,,,,,969,0.02631855010986328
9.999999999999994e-05,68899,,,,,,,,,
9.999999999999994e-05,68899,,,,,,,,,
9.999999999999994e-05,68899,,,,,,,,,
,68899,0.0035747988149523735,7.847201777622104e-05,0.0012764466227963567,0.0002125671016983688,0.0001579972158651799,0.0018493158277124166,36.0,970,
,68940,,,,,,,,970,0.02841407246887684
9.999999999999994e-05,68949,,,,,,,,,
9.999999999999994e-05,68949,,,,,,,,,
9.999999999999994e-05,68949,,,,,,,,,
,68949,0.001781421946361661,0.0003370002959854901,0.0008227662183344364,0.0003472821554169059,0.00026739828172139823,6.975054020585958e-06,36.0,971,
9.999999999999994e-05,68999,,,,,,,,,
9.999999999999994e-05,68999,,,,,,,,,
9.999999999999994e-05,68999,,,,,,,,,
,68999,0.0027681931387633085,0.0007469949778169394,0.0014139764243736863,0.00034243613481521606,0.0002638883888721466,8.970029057309148e-07,36.0,971,
,69011,,,,,,,,971,0.02707034908235073
9.999999999999994e-05,69049,,,,,,,,,
9.999999999999994e-05,69049,,,,,,,,,
9.999999999999994e-05,69049,,,,,,,,,
,69049,0.0019384088227525353,7.25717400200665e-05,0.0014138086698949337,0.0002608762006275356,0.0001903666852740571,7.855851436033845e-07,36.0,972,
,69082,,,,,,,,972,0.02756769396364689
9.999999999999994e-05,69099,,,,,,,,,
9.999999999999994e-05,69099,,,,,,,,,
9.999999999999994e-05,69099,,,,,,,,,
,69099,0.003138167317956686,0.00044678739504888654,0.001240999554283917,0.000791717495303601,0.0006573467398993671,1.3158548881619936e-06,36.0,973,
9.999999999999994e-05,69149,,,,,,,,,
9.999999999999994e-05,69149,,,,,,,,,
9.999999999999994e-05,69149,,,,,,,,,
,69149,0.00204807473346591,0.00025467085652053356,0.0013157399371266365,0.0002687749220058322,0.00020813627634197474,7.527896741521545e-07,36.0,973,
,69153,,,,,,,,973,0.027403343468904495
9.999999999999994e-05,69199,,,,,,,,,
9.999999999999994e-05,69199,,,,,,,,,
9.999999999999994e-05,69199,,,,,,,,,
,69199,0.0021885305177420378,0.0003166613751091063,0.0014450248563662171,0.00025801529409363866,0.00016783592582214624,9.930552096193423e-07,36.0,974,
,69224,,,,,,,,974,0.027303282171487808
9.999999999999994e-05,69249,,,,,,,,,
9.999999999999994e-05,69249,,,,,,,,,
9.999999999999994e-05,69249,,,,,,,,,
,69249,0.0020037018693983555,0.0001831899571698159,0.0013902238570153713,0.0002502699790056795,0.0001791812537703663,8.368278940906748e-07,36.0,975,
,69295,,,,,,,,975,0.02771880477666855
9.999999999999994e-05,69299,,,,,,,,,
9.999999999999994e-05,69299,,,,,,,,,
9.999999999999994e-05,69299,,,,,,,,,
,69299,0.0022037741728127003,0.0002857885556295514,0.0014260495081543922,0.0002512743812985718,0.00024004546867217869,6.163833745631564e-07,36.0,976,
9.999999999999994e-05,69349,,,,,,,,,
9.999999999999994e-05,69349,,,,,,,,,
9.999999999999994e-05,69349,,,,,,,,,
,69349,0.0025062342174351215,0.0004413894785102457,0.0016214539064094424,0.00025552912848070264,0.00018729995645117015,5.619289709102304e-07,36.0,976,
,69366,,,,,,,,976,0.02698608487844467
9.999999999999994e-05,69399,,,,,,,,,
9.999999999999994e-05,69399,,,,,,,,,
9.999999999999994e-05,69399,,,,,,,,,
,69399,0.0013691461645066738,3.8533406041096896e-05,0.000940199475735426,0.00020431821758393198,0.00018562318291515112,4.719168487099523e-07,36.0,977,
,69437,,,,,,,,977,0.027737481519579887
9.999999999999994e-05,69449,,,,,,,,,
9.999999999999994e-05,69449,,,,,,,,,
9.999999999999994e-05,69449,,,,,,,,,
,69449,0.0021583582274615765,0.0004559134831652045,0.0011185555486008525,0.0003397200780455023,0.00024317213683389127,9.970065093511948e-07,36.0,978,
9.999999999999994e-05,69499,,,,,,,,,
9.999999999999994e-05,69499,,,,,,,,,
9.999999999999994e-05,69499,,,,,,,,,
,69499,0.0021632022690027952,2.7025933377444744e-05,0.0014932522317394614,0.0003825338208116591,0.00025914443540386856,1.245937369276362e-06,36.0,978,
,69508,,,,,,,,978,0.028211476281285286
9.999999999999994e-05,69549,,,,,,,,,
9.999999999999994e-05,69549,,,,,,,,,
9.999999999999994e-05,69549,,,,,,,,,
,69549,0.0024117163848131895,0.0002017496881308034,0.0012808964820578694,0.0005346277612261474,0.00039322389056906104,1.21850803225243e-06,36.0,979,
,69579,,,,,,,,979,0.02821596898138523
9.999999999999994e-05,69599,,,,,,,,,
9.999999999999994e-05,69599,,,,,,,,,
9.999999999999994e-05,69599,,,,,,,,,
,69599,0.0021975289564579725,0.00030235236044973135,0.0009779814863577485,0.0005115793319419026,0.00040439117583446205,1.2245862990312162e-06,36.0,980,
9.999999999999994e-05,69649,,,,,,,,,
9.999999999999994e-05,69649,,,,,,,,,
9.999999999999994e-05,69649,,,,,,,,,
,69649,0.001611181884072721,5.042137854616158e-05,0.0012530051171779633,0.0001893106964416802,0.0001170396717498079,1.4051087191546685e-06,36.0,980,
,69650,,,,,,,,980,0.02710103802382946
9.999999999999994e-05,69699,,,,,,,,,
9.999999999999994e-05,69699,,,,,,,,,
9.999999999999994e-05,69699,,,,,,,,,
,69699,0.0016073075821623206,0.00023118781973607838,0.0009292802424170077,0.0002466376463416964,0.00019977449846919626,4.273135516541515e-07,36.0,981,
,69721,,,,,,,,981,0.028011247515678406
9.999999999999994e-05,69749,,,,,,,,,
9.999999999999994e-05,69749,,,,,,,,,
9.999999999999994e-05,69749,,,,,,,,,
,69749,0.0014421370578929782,0.00013449708058033139,0.001058157067745924,0.00015469544450752437,9.415553358849138e-05,6.318663281490444e-07,36.0,982,
,69792,,,,,,,,982,0.027222957462072372
9.999999999999994e-05,69799,,,,,,,,,
9.999999999999994e-05,69799,,,,,,,,,
9.999999999999994e-05,69799,,,,,,,,,
,69799,0.0013415416469797492,1.9962997612310573e-05,0.0008787604747340083,0.0002685289946384728,0.00017317938909400254,1.1097716878794017e-06,36.0,983,
9.999999999999994e-05,69849,,,,,,,,,
9.999999999999994e-05,69849,,,,,,,,,
9.999999999999994e-05,69849,,,,,,,,,
,69849,0.0013649003813043237,0.0002176752605009824,0.0007316507981158793,0.00024555251002311707,0.0001691895304247737,8.322112989844754e-07,36.0,983,
,69863,,,,,,,,983,0.027406195178627968
9.999999999999994e-05,69899,,,,,,,,,
9.999999999999994e-05,69899,,,,,,,,,
9.999999999999994e-05,69899,,,,,,,,,
,69899,0.0032490924932062626,0.0002762415388133377,0.001882677199319005,0.0006010049255564809,0.0004883600631728768,8.088310892162554e-07,36.0,984,
,69934,,,,,,,,984,0.026347104460000992
9.999999999999994e-05,69949,,,,,,,,,
9.999999999999994e-05,69949,,,,,,,,,
9.999999999999994e-05,69949,,,,,,,,,
,69949,0.0035072467289865017,0.00093995057977736,0.0014731311239302158,0.0006049127550795674,0.0004885545931756496,6.974609618737304e-07,36.0,985,
9.999999999999994e-05,69999,,,,,,,,,
9.999999999999994e-05,69999,,,,,,,,,
9.999999999999994e-05,69999,,,,,,,,,
,69999,0.001794265815988183,5.89266637689434e-05,0.001377596752718091,0.0002209785598097369,0.00013619597302749753,5.678368779626908e-07,36.0,985,
,70005,,,,,,,,985,0.02803824655711651
9.999999999999994e-05,70049,,,,,,,,,
9.999999999999994e-05,70049,,,,,,,,,
9.999999999999994e-05,70049,,,,,,,,,
,70049,0.001945885014720261,0.00029343683854676783,0.0011690659448504448,0.00029045576229691505,0.00019156027701683342,1.3662125866176211e-06,36.0,986,
,70076,,,,,,,,986,0.026951799169182777
9.999999999999994e-05,70099,,,,,,,,,
9.999999999999994e-05,70099,,,,,,,,,
9.999999999999994e-05,70099,,,,,,,,,
,70099,0.004018084146082401,0.000242244714172557,0.0020843998063355684,0.0008561724098399282,0.0008340931963175535,1.1745720485123456e-06,37.0,987,
,70147,,,,,,,,987,0.027130121365189552
9.999999999999994e-05,70149,,,,,,,,,
9.999999999999994e-05,70149,,,,,,,,,
9.999999999999994e-05,70149,,,,,,,,,
,70149,0.0019869450479745865,0.00015980013995431364,0.001357516273856163,0.0002669870445970446,0.00020198180573061109,6.597770720873086e-07,37.0,988,
9.999999999999994e-05,70199,,,,,,,,,
9.999999999999994e-05,70199,,,,,,,,,
9.999999999999994e-05,70199,,,,,,,,,
,70199,0.0026489042211323977,4.4575397623702884e-05,0.0017975199734792113,0.0004433586145751178,0.00036133849062025547,2.1118621589266695e-06,37.0,988,
,70218,,,,,,,,988,0.02756945602595806
9.999999999999994e-05,70249,,,,,,,,,
9.999999999999994e-05,70249,,,,,,,,,
9.999999999999994e-05,70249,,,,,,,,,
,70249,0.0012539735762402415,6.0314028814900666e-05,0.0009005388128571212,0.00017923349514603615,0.00011287746019661427,1.0097440963363624e-06,37.0,989,
,70289,,,,,,,,989,0.02750008925795555
9.999999999999994e-05,70299,,,,,,,,,
9.999999999999994e-05,70299,,,,,,,,,
9.999999999999994e-05,70299,,,,,,,,,
,70299,0.0015812830533832312,5.734674778068438e-05,0.001060858485288918,0.00027993740513920784,0.0001820549223339185,1.0854549827854498e-06,37.0,990,
9.999999999999994e-05,70349,,,,,,,,,
9.999999999999994e-05,70349,,,,,,,,,
9.999999999999994e-05,70349,,,,,,,,,
,70349,0.00222683884203434,0.00023062870604917407,0.0013774512335658073,0.0003744564892258495,0.0002433585177641362,9.439306154490623e-07,37.0,990,
,70360,,,,,,,,990,0.026859138160943985
9.999999999999994e-05,70399,,,,,,,,,
9.999999999999994e-05,70399,,,,,,,,,
9.999999999999994e-05,70399,,,,,,,,,
,70399,0.0006399013800546527,1.6703274013707414e-05,0.0004439667100086808,0.00010982024105032906,6.891616794746369e-05,4.950046559315524e-07,37.0,991,
,70431,,,,,,,,991,0.027600783854722977
9.999999999999994e-05,70449,,,,,,,,,
9.999999999999994e-05,70449,,,,,,,,,
9.999999999999994e-05,70449,,,,,,,,,
,70449,0.0024359123781323433,5.8060606534127146e-05,0.001871312502771616,0.0002626267378218472,0.00024267332628369331,1.239177436218597e-06,37.0,992,
9.999999999999994e-05,70499,,,,,,,,,
9.999999999999994e-05,70499,,,,,,,,,
9.999999999999994e-05,70499,,,,,,,,,
,70499,0.0019374003168195486,9.565128129906952e-05,0.0016057041939347982,0.000170741172041744,6.46566622890532e-05,6.470223183896451e-07,37.0,992,
,70502,,,,,,,,992,0.027271229773759842
9.999999999999994e-05,70549,,,,,,,,,
9.999999999999994e-05,70549,,,,,,,,,
9.999999999999994e-05,70549,,,,,,,,,
,70549,0.0020631137304008007,0.00019395735580474138,0.001539402175694704,0.0001862492790678516,0.0001424951624358073,1.00980957995489e-06,37.0,993,
,70573,,,,,,,,993,0.027279436588287354
9.999999999999994e-05,70599,,,,,,,,,
9.999999999999994e-05,70599,,,,,,,,,
9.999999999999994e-05,70599,,,,,,,,,
,70599,0.0010859633330255747,0.00016881214105524123,0.0005657614092342556,0.00020475202472880483,0.00012959472951479256,1.7043026673491113e-05,37.0,994,
,70644,,,,,,,,994,0.027276501059532166
9.999999999999994e-05,70649,,,,,,,,,
9.999999999999994e-05,70649,,,,,,,,,
9.999999999999994e-05,70649,,,,,,,,,
,70649,0.0013365796767175198,1.864578553067986e-05,0.0007659004186280072,0.0002220085443696007,0.0001413073332514614,0.0001887176767922938,37.0,995,
9.999999999999994e-05,70699,,,,,,,,,
9.999999999999994e-05,70699,,,,,,,,,
9.999999999999994e-05,70699,,,,,,,,,
,70699,0.0013391653774306178,2.482422314642463e-05,0.0009652224252931774,0.0001684161543380469,0.00017513326019980013,5.569309450947912e-06,37.0,995,
,70715,,,,,,,,995,0.027007542550563812
9.999999999999994e-05,70749,,,,,,,,,
9.999999999999994e-05,70749,,,,,,,,,
9.999999999999994e-05,70749,,,,,,,,,
,70749,0.0017924567218869925,2.2652144252788275e-05,0.0014065722934901714,0.00018392658967059106,0.00017841569206211716,8.900690886548546e-07,37.0,996,
,70786,,,,,,,,996,0.02711271494626999
9.999999999999994e-05,70799,,,,,,,,,
9.999999999999994e-05,70799,,,,,,,,,
9.999999999999994e-05,70799,,,,,,,,,
,70799,0.001883310847915709,0.00017685731290839612,0.0012711910530924797,0.00024564063642174006,0.00018838488904293627,1.2368944908303092e-06,37.0,997,
9.999999999999994e-05,70849,,,,,,,,,
9.999999999999994e-05,70849,,,,,,,,,
9.999999999999994e-05,70849,,,,,,,,,
,70849,0.001029169769026339,0.00016896678425837308,0.0005539343692362309,0.00019278537365607917,0.00011243937478866428,1.0438953950142604e-06,37.0,997,
,70857,,,,,,,,997,0.027119694277644157
9.999999999999994e-05,70899,,,,,,,,,
9.999999999999994e-05,70899,,,,,,,,,
9.999999999999994e-05,70899,,,,,,,,,
,70899,0.002460754243656993,0.00014929364260751754,0.0018386489246040583,0.00023648826754651964,0.00023551037884317338,8.131672188937955e-07,37.0,998,
,70928,,,,,,,,998,0.027523381635546684
9.999999999999994e-05,70949,,,,,,,,,
9.999999999999994e-05,70949,,,,,,,,,
9.999999999999994e-05,70949,,,,,,,,,
,70949,0.0013968365965411067,0.0002281408233102411,0.0007066484540700912,0.0002595846017356962,0.00020142525318078697,1.037423544403282e-06,37.0,999,
9.999999999999994e-05,70999,,,,,,,,,
,70999,0.0014510120963677764,0.00011345000530127436,0.0010887105017900467,0.0001464811502955854,0.00010185640712734312,5.139713152857439e-07,37.0,999,
,70999,,,,,,,,999,0.028066882863640785
9.999999999999994e-05,71049,,,,,,,,,
9.999999999999994e-05,71049,,,,,,,,,
9.999999999999994e-05,71049,,,,,,,,,
,71049,0.0017788329860195518,0.00032161222770810127,0.0009298640070483088,0.00029297833680175245,0.00023353321012109518,8.452234396827407e-07,37.0,1000,
,71070,,,,,,,,1000,0.027438661083579063
9.999999999999994e-05,71099,,,,,,,,,
9.999999999999994e-05,71099,,,,,,,,,
9.999999999999994e-05,71099,,,,,,,,,
,71099,0.0008556116372346878,6.142545771581354e-06,0.0005434623453766108,0.00018367382290307432,0.00012163749488536268,6.954451805540884e-07,37.0,1001,
,71141,,,,,,,,1001,0.027564827352762222
9.999999999999994e-05,71149,,,,,,,,,
9.999999999999994e-05,71149,,,,,,,,,
9.999999999999994e-05,71149,,,,,,,,,
,71149,0.0014376353938132524,4.3556836317293346e-05,0.001087576150894165,0.00017426935664843768,0.0001317840360570699,4.4912204089087027e-07,37.0,1002,
9.999999999999994e-05,71199,,,,,,,,,
9.999999999999994e-05,71199,,,,,,,,,
9.999999999999994e-05,71199,,,,,,,,,
,71199,0.0015251677250489593,2.0352210412966087e-05,0.0010168920271098614,0.000290546624455601,0.00019639013044070452,9.86824716164847e-07,37.0,1002,
,71212,,,,,,,,1002,0.026886099949479103
9.999999999999994e-05,71249,,,,,,,,,
9.999999999999994e-05,71249,,,,,,,,,
9.999999999999994e-05,71249,,,,,,,,,
,71249,0.002433169400319457,0.00048262689961120486,0.0013930706772953272,0.00032364303478971124,0.00023298306041397154,8.456640898657497e-07,37.0,1003,
,71283,,,,,,,,1003,0.02701731026172638
9.999999999999994e-05,71299,,,,,,,,,
9.999999999999994e-05,71299,,,,,,,,,
9.999999999999994e-05,71299,,,,,,,,,
,71299,0.0014504300197586417,0.0001727189519442618,0.0009466618648730218,0.0002030947507591918,0.00012730492744594812,6.495342290691042e-07,37.0,1004,
9.999999999999994e-05,71349,,,,,,,,,
9.999999999999994e-05,71349,,,,,,,,,
9.999999999999994e-05,71349,,,,,,,,,
,71349,0.001129998592659831,6.608397234231234e-05,0.0007230998598970473,0.00019131407316308469,0.0001489086716901511,5.919376349083905e-07,37.0,1004,
,71354,,,,,,,,1004,0.027899112552404404
9.999999999999994e-05,71399,,,,,,,,,
9.999999999999994e-05,71399,,,,,,,,,
9.999999999999994e-05,71399,,,,,,,,,
,71399,0.0014257336733862758,0.0001475348399253562,0.0008325149537995458,0.00024563155602663755,0.0001993236073758453,7.286111554094532e-07,37.0,1005,
,71425,,,,,,,,1005,0.026802752166986465
9.999999999999994e-05,71449,,,,,,,,,
9.999999999999994e-05,71449,,,,,,,,,
9.999999999999994e-05,71449,,,,,,,,,
,71449,0.001966682728379965,1.688181873760186e-05,0.0015145649667829275,0.0002511720231268555,0.000183634358108975,4.2958973267559486e-07,37.0,1006,
,71496,,,,,,,,1006,0.027235805988311768
9.999999999999994e-05,71499,,,,,,,,,
9.999999999999994e-05,71499,,,,,,,,,
9.999999999999994e-05,71499,,,,,,,,,
,71499,0.0032673298846930265,0.00021596779697574675,0.002702816855162382,0.00018989198724739254,0.00015803433780092746,6.189148393787036e-07,37.0,1007,
9.999999999999994e-05,71549,,,,,,,,,
9.999999999999994e-05,71549,,,,,,,,,
9.999999999999994e-05,71549,,,,,,,,,
,71549,0.002285262569785118,0.0002546754549257457,0.0016827182844281197,0.00020897082868032157,0.00013825559290125966,6.424687057915435e-07,37.0,1007,
,71567,,,,,,,,1007,0.02689938060939312
9.999999999999994e-05,71599,,,,,,,,,
9.999999999999994e-05,71599,,,,,,,,,
9.999999999999994e-05,71599,,,,,,,,,
,71599,0.0018875700188800693,0.00015543127665296197,0.0013863533968105912,0.00019718377734534442,0.00014800956705585122,5.91930472637614e-07,37.0,1008,
,71638,,,,,,,,1008,0.027435438707470894
9.999999999999994e-05,71649,,,,,,,,,
9.999999999999994e-05,71649,,,,,,,,,
9.999999999999994e-05,71649,,,,,,,,,
,71649,0.0020489217713475227,5.7701297919265926e-05,0.001385698327794671,0.0003383381408639252,0.00026673488900996745,4.490543688007165e-07,37.0,1009,
9.999999999999994e-05,71699,,,,,,,,,
9.999999999999994e-05,71699,,,,,,,,,
9.999999999999994e-05,71699,,,,,,,,,
,71699,0.002124850172549486,6.471082451753318e-05,0.001195312011986971,0.00043239601654931903,0.00043164254748262465,7.885831223575224e-07,37.0,1009,
,71709,,,,,,,,1009,0.027072634547948837
9.999999999999994e-05,71749,,,,,,,,,
9.999999999999994e-05,71749,,,,,,,,,
9.999999999999994e-05,71749,,,,,,,,,
,71749,0.0015805960865691304,6.625168316531926e-05,0.0009559626923874021,0.0003318900126032531,0.00022536407050210983,1.1276226814516122e-06,37.0,1010,
,71780,,,,,,,,1010,0.026909297332167625
9.999999999999994e-05,71799,,,,,,,,,
9.999999999999994e-05,71799,,,,,,,,,
9.999999999999994e-05,71799,,,,,,,,,
,71799,0.001758389174938202,4.69180777145084e-05,0.0011673083063215017,0.0003342747804708779,0.00020880326337646693,1.0847252269741148e-06,37.0,1011,
9.999999999999994e-05,71849,,,,,,,,,
9.999999999999994e-05,71849,,,,,,,,,
9.999999999999994e-05,71849,,,,,,,,,
,71849,0.0017279075691476464,4.10093052778393e-05,0.0011219782754778862,0.00031585688702762127,0.0002476825029589236,1.3805274647893384e-06,37.0,1011,
,71851,,,,,,,,1011,0.027449103072285652
9.999999999999994e-05,71899,,,,,,,,,
9.999999999999994e-05,71899,,,,,,,,,
9.999999999999994e-05,71899,,,,,,,,,
,71899,0.001064657000824809,0.00014149941853247583,0.0006814093794673681,0.00013813070836476982,0.00010318672866560519,4.307892993438145e-07,37.0,1012,
,71922,,,,,,,,1012,0.02767902798950672
9.999999999999994e-05,71949,,,,,,,,,
9.999999999999994e-05,71949,,,,,,,,,
9.999999999999994e-05,71949,,,,,,,,,
,71949,0.0022931592538952827,0.00019144598627462983,0.0014636577107012272,0.00031862477771937847,0.00031882268376648426,6.082094046178099e-07,37.0,1013,
,71993,,,,,,,,1013,0.027195919305086136
9.999999999999994e-05,71999,,,,,,,,,
9.999999999999994e-05,71999,,,,,,,,,
9.999999999999994e-05,71999,,,,,,,,,
,71999,0.0011349156266078353,0.00013697735266759992,0.0007388630183413625,0.0001627679739613086,9.590000263415277e-05,4.072409183208947e-07,37.0,1014,
9.999999999999994e-05,72049,,,,,,,,,
9.999999999999994e-05,72049,,,,,,,,,
9.999999999999994e-05,72049,,,,,,,,,
,72049,0.0018538542790338397,0.00011926403385587037,0.0014254983980208635,0.00017559253319632262,0.00013300820137374103,4.911212840852386e-07,37.0,1014,
,72064,,,,,,,,1014,0.027331462129950523
9.999999999999994e-05,72099,,,,,,,,,
9.999999999999994e-05,72099,,,,,,,,,
9.999999999999994e-05,72099,,,,,,,,,
,72099,0.00235187541693449,3.97329858969897e-05,0.001721212174743414,0.00031415806734003127,0.00027448864420875907,2.283383309986675e-06,37.0,1015,
,72135,,,,,,,,1015,0.026807181537151337
9.999999999999994e-05,72149,,,,,,,,,
9.999999999999994e-05,72149,,,,,,,,,
9.999999999999994e-05,72149,,,,,,,,,
,72149,0.00251596188172698,0.0003614929737523198,0.0015618373872712255,0.0003285587881691754,0.00026118115056306124,2.891722260756069e-06,37.0,1016,
9.999999999999994e-05,72199,,,,,,,,,
9.999999999999994e-05,72199,,,,,,,,,
9.999999999999994e-05,72199,,,,,,,,,
